Date,BBAS3,SANB3,B3SA3,PETR4,SAPR3,BOVA1,PETZ3
2021-09-03,29.1299991607666,18.440000534057617,14.050000190734863,26.329999923706055,3.680000066757202,112.08999633789062,26.600000381469727
2021-09-06,29.649999618530273,18.8700008392334,14.319999694824219,26.459999084472656,3.690000057220459,113.4800033569336,26.610000610351562
2021-09-08,28.399999618530273,18.170000076293945,13.119999885559082,24.969999313354492,3.5199999809265137,109.08000183105469,25.56999969482422
2021-09-09,28.899999618530273,17.81999969482422,13.630000114440918,25.5,3.5899999141693115,111.51000213623047,26.979999542236328
2021-09-10,28.989999771118164,17.610000610351562,13.8100004196167,25.34000015258789,3.5999999046325684,109.87999725341797,26.450000762939453
2021-09-13,29.6299991607666,17.649999618530273,14.199999809265137,26.229999542236328,3.75,112.12000274658203,25.989999771118164
2021-09-14,29.229999542236328,17.700000762939453,14.130000114440918,25.8799991607666,3.740000009536743,111.69999694824219,27.0
2021-09-15,29.0,17.239999771118164,14.050000190734863,26.329999923706055,3.75,110.68000030517578,26.899999618530273
2021-09-16,29.469999313354492,17.299999237060547,14.119999885559082,26.100000381469727,3.690000057220459,109.44000244140625,26.799999237060547
2021-09-17,28.940000534057617,16.700000762939453,14.180000305175781,24.93000030517578,3.740000009536743,107.13999938964844,26.739999771118164
2021-09-20,28.0,15.819999694824219,13.680000305175781,24.649999618530273,3.6500000953674316,104.7699966430664,25.5
2021-09-21,28.709999084472656,16.030000686645508,13.550000190734863,25.209999084472656,3.7100000381469727,105.7699966430664,26.270000457763672
2021-09-22,29.3799991607666,16.489999771118164,14.25,25.850000381469727,3.7799999713897705,107.98999786376953,26.459999084472656
2021-09-23,29.450000762939453,16.81999969482422,13.90999984741211,26.84000015258789,3.759999990463257,109.5999984741211,26.190000534057617
2021-09-24,29.219999313354492,16.360000610351562,13.880000114440918,26.899999618530273,3.8399999141693115,109.02999877929688,25.799999237060547
2021-09-27,29.8700008392334,17.049999237060547,13.680000305175781,27.139999389648438,3.859999895095825,108.88999938964844,25.799999237060547
2021-09-28,29.260000228881836,16.989999771118164,12.9399995803833,26.959999084472656,3.819999933242798,105.83000183105469,24.280000686645508
2021-09-29,29.420000076293945,17.219999313354492,12.75,27.389999389648438,3.880000114440918,106.83000183105469,23.899999618530273
2021-09-30,28.899999618530273,16.639999389648438,12.739999771118164,27.229999542236328,3.7899999618530273,106.48999786376953,23.459999084472656
2021-10-01,29.549999237060547,17.200000762939453,13.229999542236328,28.0,3.759999990463257,108.48999786376953,24.0
2021-10-04,29.200000762939453,17.0,12.399999618530273,28.790000915527344,3.700000047683716,106.18000030517578,22.969999313354492
2021-10-05,30.59000015258789,17.040000915527344,12.149999618530273,29.420000076293945,3.690000057220459,106.12000274658203,23.299999237060547
2021-10-06,30.639999389648438,17.350000381469727,12.220000267028809,28.639999389648438,3.6600000858306885,106.37000274658203,22.90999984741211
2021-10-07,30.31999969482422,17.139999389648438,12.260000228881836,28.600000381469727,3.6600000858306885,106.41999816894531,23.1299991607666
2021-10-08,30.959999084472656,17.459999084472656,12.489999771118164,29.1200008392334,3.740000009536743,108.38999938964844,23.399999618530273
2021-10-11,30.719999313354492,17.020000457763672,12.130000114440918,29.31999969482422,3.759999990463257,107.75,21.989999771118164
2021-10-13,30.760000228881836,16.979999542236328,12.850000381469727,29.6299991607666,3.8399999141693115,109.23999786376953,23.469999313354492
2021-10-14,30.610000610351562,16.979999542236328,12.729999542236328,29.68000030517578,3.9000000953674316,108.97000122070312,23.860000610351562
2021-10-15,31.579999923706055,17.700000762939453,13.149999618530273,29.600000381469727,3.9200000762939453,110.22000122070312,23.770000457763672
2021-10-18,32.209999084472656,17.260000228881836,12.920000076293945,29.450000762939453,3.9600000381469727,109.94999694824219,23.450000762939453
2021-10-19,30.6299991607666,16.3799991607666,12.520000457763672,28.010000228881836,3.9200000762939453,106.80000305175781,22.40999984741211
2021-10-20,31.200000762939453,16.969999313354492,13.140000343322754,28.5,3.859999895095825,106.7300033569336,21.3799991607666
2021-10-21,29.81999969482422,16.709999084472656,13.010000228881836,27.450000762939453,4.03000020980835,103.6500015258789,20.100000381469727
2021-10-22,28.90999984741211,16.420000076293945,12.619999885559082,27.18000030517578,3.799999952316284,102.33000183105469,19.540000915527344
2021-10-25,29.510000228881836,16.770000457763672,12.890000343322754,29.040000915527344,3.759999990463257,104.55000305175781,19.920000076293945
2021-10-26,29.200000762939453,16.469999313354492,12.149999618530273,28.760000228881836,3.700000047683716,102.25,19.0
2021-10-27,29.170000076293945,16.399999618530273,12.119999885559082,28.690000534057617,3.7300000190734863,102.4000015258789,18.829999923706055
2021-10-28,28.90999984741211,16.459999084472656,12.039999961853027,28.959999084472656,3.7100000381469727,100.61000061035156,18.979999542236328
2021-10-29,28.5,16.15999984741211,11.90999984741211,27.149999618530273,3.5799999237060547,99.68000030517578,18.770000457763672
2021-11-01,29.149999618530273,16.950000762939453,11.979999542236328,28.0,3.6700000762939453,101.5199966430664,19.309999465942383
2021-11-03,29.34000015258789,17.280000686645508,12.0,26.850000381469727,3.809999942779541,102.0,20.81999969482422
2021-11-04,28.649999618530273,16.399999618530273,11.9399995803833,26.0,3.700000047683716,99.6500015258789,20.639999389648438
2021-11-05,29.290000915527344,16.049999237060547,12.369999885559082,25.850000381469727,3.740000009536743,100.80999755859375,20.450000762939453
2021-11-08,29.479999542236328,16.06999969482422,12.239999771118164,26.1200008392334,3.7100000381469727,100.83000183105469,19.610000610351562
2021-11-09,29.440000534057617,16.0,12.640000343322754,26.639999389648438,3.740000009536743,101.38999938964844,20.829999923706055
2021-11-10,30.790000915527344,16.299999237060547,12.670000076293945,26.43000030517578,3.8399999141693115,102.0199966430664,21.889999389648438
2021-11-11,30.200000762939453,16.3799991607666,13.149999618530273,26.450000762939453,3.9200000762939453,103.55000305175781,22.809999465942383
2021-11-12,30.149999618530273,16.43000030517578,13.050000190734863,26.989999771118164,3.859999895095825,102.12999725341797,21.969999313354492
2021-11-16,29.729999542236328,16.290000915527344,12.75,27.270000457763672,3.809999942779541,100.36000061035156,20.420000076293945
2021-11-17,29.309999465942383,16.040000915527344,12.65999984741211,26.579999923706055,3.7100000381469727,99.25,19.489999771118164
2021-11-18,29.09000015258789,16.1299991607666,12.470000267028809,26.540000915527344,3.7200000286102295,98.6500015258789,19.549999237060547
2021-11-19,29.049999237060547,16.100000381469727,12.470000267028809,26.100000381469727,3.759999990463257,99.2699966430664,19.549999237060547
2021-11-22,28.889999389648438,15.949999809265137,12.100000381469727,26.360000610351562,3.6500000953674316,98.23999786376953,19.139999389648438
2021-11-23,29.690000534057617,16.06999969482422,11.979999542236328,27.799999237060547,3.690000057220459,100.0,18.3700008392334
